aerosol_height (m),temp (°C),dew (°C),humidity (%),precip (mm),windspeed (km/h),sealevelpressure (mb),UVindex,CH4(ppb)
3000.006552729193,13.3,-3.4,34.3,0.0,16.4,1019.6,9,1944.846664752652
3000.006552729193,21.1,-6.2,16.7,0.0,37.1,1017.0,9,1944.846664752652
2983.2743811530186,21.0,-3.4,20.8,0.0,27.8,1014.1,7,1900.294740428
2990.5442570476034,21.8,-3.2,19.7,0.0,46.4,1009.7,6,1898.680741986
3030.4148279077986,10.6,-4.6,35.5,3.222,37.1,1023.1,3,1907.7011797108596
3015.832783093784,5.6,3.0,84.2,5.754,25.9,1022.1,10,1908.743228754365
3000.1919965026746,13.9,3.2,57.3,0.0,35.1,1017.9,9,1897.390261788615
3000.316692571574,15.1,-0.2,44.9,0.0,31.7,1015.2,9,1904.573429556861
3000.4413886404736,17.6,-7.0,21.9,0.0,35.3,1011.3,10,1911.756597325107
2994.346396621939,17.5,-5.6,21.6,0.0,31.7,1011.4,10,1914.675789911134
3022.3687622878424,17.1,-3.8,26.2,0.0,31.6,1013.6,9,1910.060117875966
3000.2976512860505,16.5,-2.5,31.4,0.0,12.9,1010.9,9,1923.5588368236904
3016.999453455,18.7,-3.0,25.6,0.0,31.6,1006.9,8,1931.68754839521
3000.204586371416,13.4,-1.7,37.3,0.297,33.5,1014.2,9,1927.4323739564768
3000.204586371416,6.6,-1.7,56.9,0.0,16.5,1025.4,9,1927.4323739564768
2986.657469311077,9.7,-1.7,48.7,0.0,22.3,1022.8,9,1916.676366559088
2974.262076335375,13.6,-0.5,43.8,0.0,22.3,1018.9,9,1918.642364365701
2999.929816701057,16.9,-5.2,28.9,0.0,31.6,1014.4,8,1900.8074637562047
3000.855846798652,18.5,-11.0,14.2,0.0,42.4,1009.0,10,1895.9193103675625
3002.3547968251987,17.6,-5.2,22.1,0.0,18.3,1009.3,9,1910.3471660632777
3002.927716754152,11.8,4.0,62.4,0.008,31.7,1018.4,2,1929.6631751476368
3006.3610848938497,11.0,8.9,88.3,0.896,11.2,1017.6,7,1910.338978955256
2988.046269866468,12.8,8.6,77.3,0.0,25.9,1017.7,4,1900.0576855096772
3013.110753330541,12.4,3.9,58.6,0.0,27.7,1024.1,4,1900.4916253431743
2983.0801826266083,15.1,4.4,50.2,0.0,18.4,1019.6,9,1929.1146333031563
3005.128013179318,15.5,4.3,50.1,0.0,27.6,1015.0,8,1908.780603738171
2974.6847164062888,16.7,2.9,47.3,0.0,36.9,1013.0,10,1906.971134612836
3000.0425546131887,19.3,-4.3,23.2,0.0,25.9,1014.5,10,1934.507176700237
3000.0425546131887,18.7,2.2,37.2,0.0,38.9,1014.0,9,1934.507176700237
3022.905730454916,19.0,-0.4,31.5,0.0,57.6,1000.9,10,1908.431677665428
3006.3760725671164,14.5,-4.4,28.1,0.0,48.2,1003.6,8,1932.3686194127768
3022.017440040366,12.2,-3.9,34.3,0.0,35.3,1012.3,8,1932.5194182705584
2979.688696725498,14.3,-6.2,28.0,0.0,37.1,1017.7,10,1910.195860654224
2999.9976335512665,14.9,-11.0,18.5,0.0,14.9,1019.0,10,1919.5159047038933
2999.9976335512665,19.8,-5.8,22.3,0.0,33.4,1011.4,10,1919.5159047038933
3015.919724418542,20.2,-8.0,16.0,0.0,14.8,1011.9,10,1921.4515622538163
3003.9130678854585,22.3,-3.5,19.3,0.0,29.4,1007.5,3,1930.816010715716
3023.3619354036778,19.5,-1.3,24.9,0.0,66.6,1007.5,8,1927.4861509400755
3020.6360664322533,14.2,-1.7,34.3,0.0,33.5,1017.8,10,1897.713120220156
3000.208280983128,15.7,-5.8,27.4,0.0,14.8,1019.1,10,1914.792870255268
3000.193304978337,19.3,-9.9,14.7,0.0,18.4,1015.1,10,1914.208663312204
3000.1783289735463,21.2,-7.7,15.6,0.0,39.0,1011.0,10,1913.62445636914
3004.23488395669,20.1,-4.1,20.2,0.0,44.5,1009.6,10,1906.0085811400063
3002.4113784698266,17.2,-14.5,11.0,0.0,35.2,1014.6,10,1903.607828893204
3000.587872982964,17.0,-10.2,15.3,0.0,24.0,1009.1,10,1901.2070766464008
3002.0448601850057,15.4,5.3,51.5,0.0,44.6,1010.6,10,1919.527692450168
3004.711567426564,13.8,-0.2,44.6,0.0,24.1,1017.1,10,1912.286353493287
3002.8805049479715,17.1,-5.6,23.5,0.0,22.3,1019.2,10,1917.0520802081207
3001.04944246938,21.1,-4.7,19.5,0.0,35.4,1018.3,10,1921.8178069229543
2999.9993206425934,23.3,-1.9,21.7,0.0,16.6,1017.1,10,1925.3865893734392
2999.9993206425934,25.3,0.2,24.5,0.0,25.9,1014.4,10,1925.3865893734392
2974.7318263988964,25.0,-6.6,14.6,0.0,44.5,1008.1,7,1907.2056128513452
3020.2564285956314,23.4,-12.0,9.3,0.0,35.2,1012.3,10,1902.528299537433
3013.07192715661,23.6,-13.2,8.6,0.0,31.7,1013.5,9,1926.5392984047464
3000.0089526025304,23.3,-10.1,11.2,0.0,29.4,1013.6,10,1898.229717396281
3000.0089526025304,17.2,6.2,48.9,0.0,27.7,1018.9,6,1898.229717396281
2973.6432873119106,13.5,9.0,75.7,5.09,27.7,1020.8,3,1928.3238965539304
3024.650241601823,11.3,7.5,79.4,0.002,20.5,1026.6,5,1916.710722725831
3001.8116598718243,18.6,8.6,55.3,0.0,27.7,1019.3,10,1914.5878833024683
3001.8116598718243,22.9,8.0,47.3,0.0,22.4,1013.2,10,1914.5878833024683
2993.0380698554213,23.9,9.7,46.3,0.0,29.6,1014.3,10,1930.5351331728525
2990.919582120575,26.7,6.2,39.7,0.0,33.4,1009.1,10,1873.486993557108
2999.4725540475656,24.3,-7.9,11.9,0.0,35.2,1007.9,10,1884.4231530082948
3004.15403897715,21.4,-7.3,14.7,0.0,40.6,1006.0,10,1904.8883586145
3000.200723299557,21.1,-6.3,16.4,0.0,33.2,1011.4,10,1911.4816365946544
3000.059304768145,22.1,-6.2,15.7,0.0,18.2,1012.5,10,1909.6471632063683
2999.9997149169194,23.7,-3.4,19.1,0.0,29.6,1010.1,10,1910.7484579929453
3000.4780130648496,25.6,8.7,41.3,0.001,42.4,1007.0,10,1936.6391509400264
3000.4780130648496,25.3,-1.5,27.8,0.0,27.7,1008.0,10,1936.6391509400264
3001.3119524502213,24.4,-5.0,17.6,0.003,15.0,1009.1,10,1910.7842456895
3001.3119524502213,23.1,14.2,60.2,0.038,35.3,1010.4,10,1910.7842456895
3000.590488621801,22.0,15.5,69.5,0.001,35.4,1012.2,10,1926.096270484996
3000.3264629291525,25.9,3.0,40.1,0.0,35.3,1007.3,10,1915.2084015685264
3000.389416992015,26.7,-6.9,11.1,0.0,37.0,1007.8,10,1910.477795395152
3000.3849790290187,26.1,-6.9,11.8,0.0,33.3,1005.3,10,1907.5807140464376
3000.096463676145,26.4,-6.8,11.5,0.0,25.9,1008.8,10,1897.9817887155489
3000.13936604178,20.9,11.3,55.9,0.002,37.1,1017.1,5,1897.437207476469
2997.8674794482854,21.7,11.5,52.6,0.0,29.5,1013.5,9,1922.2788445528488
3021.827719624685,24.0,5.1,45.8,0.0,37.0,1008.9,10,1914.4340356963653
3001.081921333722,23.7,-2.8,18.0,0.0,18.3,1011.3,10,1934.5613023674653
3001.081921333722,25.5,-3.8,17.4,0.0,16.6,1010.1,10,1934.5613023674653
2999.977187824817,28.3,0.8,20.8,0.0,22.3,1006.3,10,1907.395663809628
3000.5687145927614,23.4,6.1,35.3,0.0,68.1,1008.0,10,1909.204463206608
3001.1602413607056,21.8,5.3,40.2,0.0,18.3,1011.3,10,1911.013262603588
3012.108271696277,27.5,-2.6,17.3,0.0,27.5,1011.1,10,1929.7473355428615
3000.152693767822,29.4,-5.1,11.3,0.0,31.6,1010.9,10,1924.2766284855304
3000.152693767822,29.7,-7.0,10.0,0.0,24.0,1009.3,10,1924.2766284855304
3016.233084231691,28.7,-1.8,14.4,0.0,27.6,1009.8,10,1917.9401019748789
3000.137335754402,26.5,-1.1,17.2,0.0,38.8,1010.3,10,1909.5744523129829
3003.496056759798,27.5,-7.3,18.3,0.0,31.5,1009.3,10,1897.550301096497
3003.3207772740016,27.1,-15.9,5.4,0.0,35.1,1009.6,10,1900.470099050112
2999.173046328882,28.2,-10.4,9.5,0.0,37.0,1008.5,10,1900.590502209692
2999.298128209049,30.0,-11.4,6.6,0.0,40.6,1010.7,10,1895.344869616299
2999.757294987565,29.3,-10.2,7.4,0.0,25.7,1013.7,10,1897.5085994146025
2974.512998637104,29.2,6.8,28.1,0.1,48.1,1013.0,10,1898.615020542332
2980.6550091803592,26.0,14.8,52.8,0.001,49.8,1016.5,10,1908.4204479336108
3007.6687545490686,30.2,7.2,37.3,0.0,33.5,1011.0,10,1896.4917082505387
3001.8074017091835,27.4,15.7,55.0,0.0,33.5,1011.7,10,1903.26779866426
3000.1724356658274,26.4,17.2,57.9,0.299,38.8,1013.6,10,1918.362546261381
3001.2795939731373,27.7,15.1,52.3,0.0,37.0,1010.5,10,1912.043357726991
3002.253281453346,29.9,-1.3,26.0,0.0,36.8,1007.7,10,1910.619074336999
3027.485059773424,30.5,-5.7,10.3,0.0,42.2,1006.5,10,1927.458575295376
3015.201947261776,30.8,7.7,25.5,0.0,20.5,1009.8,10,1912.9979151276293
2999.462254533508,32.3,13.8,35.8,0.0,26.0,1011.4,10,1926.06915874591
2975.9478819978376,33.4,14.3,36.6,0.0,40.6,1012.3,10,1906.020358961564
3020.3655165382124,33.2,10.8,29.0,0.0,24.3,1010.2,10,1932.784382073878
2980.96631546633,32.0,8.7,27.7,0.025,33.4,1010.3,10,1903.148500779995
3000.990226649921,26.4,14.9,51.7,0.0,22.3,1014.9,10,1938.739863173404
3000.51286810733,29.1,14.2,46.6,0.0,25.8,1013.5,10,1929.243428772292
3000.0298036922463,30.1,15.8,46.0,0.0,27.7,1015.7,10,1916.86313516161
3002.0496833161287,32.3,12.9,34.3,0.0,33.4,1013.8,10,1916.725925017708
3009.040234046839,31.9,12.8,34.0,0.0,38.8,1013.5,10,1903.2560782775104
3014.0051992811746,32.9,14.5,35.5,0.0,40.6,1010.5,10,1887.0395824716456
3000.062524075461,33.0,12.4,32.6,0.0,40.7,1007.0,10,1898.6235994948645
2999.849747470678,33.1,12.5,31.8,0.007,55.4,1004.4,10,1895.1421155870817
3001.2604961037378,32.2,16.7,42.2,0.0,48.2,1005.7,10,1888.1496412797685
3002.8840213415806,29.2,17.4,50.0,0.0,42.5,1013.0,10,1884.6386508802373
3002.7868635108243,25.0,17.8,64.8,1.112,40.6,1020.9,5,1910.8102007300688
2988.848038342127,26.5,18.4,65.7,0.298,37.0,1020.2,10,1909.777047603853
3021.781996464564,28.5,16.0,50.8,0.0,29.5,1017.8,10,1926.8219852781797
3000.280428671118,29.3,13.6,42.4,0.0,27.7,1015.8,10,1912.07409402222
3001.1469315006016,30.9,13.8,38.9,0.0,33.4,1013.7,10,1917.845337698513
3003.2907714155854,33.2,16.9,41.6,0.0,31.7,1011.9,10,1917.242431612665
3002.325706762193,33.1,17.6,43.2,0.005,33.5,1012.3,10,1919.1440941048843
3000.083305023301,32.0,15.0,39.4,0.0,38.8,1011.9,10,1927.4199063592453
2984.9396724088733,33.3,14.2,34.1,0.0,35.3,1008.4,10,1908.8425267439195
3000.122879620967,32.6,16.4,39.7,0.0,38.8,1012.3,10,1917.700345853763
3000.122879620967,31.3,16.9,44.1,0.0,38.8,1018.7,10,1917.700345853763
3000.3973888173323,31.7,15.3,39.8,0.0,31.8,1016.6,10,1915.7542316969973
2991.551868502233,32.6,14.4,36.3,0.0,29.5,1012.7,10,1915.14027363921
3000.117573872027,32.6,14.0,34.0,0.0,29.6,1013.1,10,1908.023274252422
3000.117573872027,30.7,16.4,44.3,0.0,49.7,1012.9,10,1908.023274252422
3015.155871401017,28.7,17.2,51.7,0.0,42.4,1016.3,10,1929.7751123185417
2999.245822315632,28.6,17.0,52.0,0.0,29.4,1017.2,10,1912.4861764381287
2974.514960612778,32.3,12.8,34.9,0.0,24.1,1011.7,10,1929.5994312123917
2975.017752311023,27.2,14.0,46.1,0.0,44.5,1015.1,9,1909.911924529528
2992.2486705136266,29.4,13.6,40.7,0.75,20.5,1017.4,10,1901.040037849737
3022.4296715307783,29.6,12.8,39.1,0.0,24.1,1018.4,10,1921.2881667696277
3017.7149301363424,29.6,12.0,38.0,0.0,24.1,1018.4,10,1924.826518442111
3002.13708082733,29.4,11.4,37.1,0.0,37.1,1019.0,10,1904.4246072216893
3003.92632281867,28.9,15.7,47.5,0.0,37.1,1020.3,10,1901.1374597905617
3003.1230274391555,29.7,15.9,47.4,0.0,29.5,1019.5,10,1905.3421823017968
3014.685524737501,30.9,14.4,40.5,0.0,31.5,1016.4,10,1910.6104412506047
3018.8327267858795,30.9,12.1,34.5,0.0,25.9,1014.4,10,1903.3238610911567
3004.5511861296936,31.5,12.9,35.4,0.0,33.4,1016.4,10,1899.0589657157109
3000.2774780943296,27.4,17.0,53.9,0.299,33.4,1021.0,8,1899.857039506158
2996.274090363557,27.7,14.1,51.6,0.0,18.4,1019.8,10,1918.8485713896007
3029.010258857048,29.9,10.6,32.1,0.0,44.5,1017.4,10,1907.3856648071876
2984.2348473467964,27.4,16.1,51.2,0.016,31.5,1018.7,8,1919.055599982575
2997.0515551921308,22.1,18.2,79.6,1.127,25.9,1019.9,8,1932.3665162424163
2976.057795485123,23.7,14.9,63.5,0.0,18.3,1020.6,10,1916.977341028105
3012.888170150703,27.2,11.8,41.6,0.0,13.0,1021.9,10,1937.833609517745
3012.888170150703,28.4,11.3,37.1,0.0,18.3,1021.1,10,1937.833609517745
3004.16202308635,29.4,10.1,32.7,0.0,25.8,1016.8,10,1937.1851275665813
3004.16202308635,30.1,11.9,35.2,0.0,33.5,1013.5,10,1937.1851275665813
3000.037040284092,30.8,15.1,40.8,0.0,37.0,1013.1,10,1906.3568182426457
3000.221126972083,31.6,15.1,40.1,0.0,29.6,1013.8,10,1903.2898815581773
3000.491056270354,32.4,15.7,41.6,0.0,29.6,1012.8,10,1904.226094491124
3010.238831499624,31.0,17.7,48.2,1.57,51.7,1013.2,10,1909.1982481248333
3015.0530789772783,30.3,16.1,48.1,0.0,27.7,1018.1,10,1911.7358314832904
3007.199797520828,31.3,12.8,35.6,0.0,27.7,1020.2,10,1902.705626918004
3004.194201205714,30.5,12.0,33.9,0.0,36.9,1018.3,10,1892.106843010555
2995.5339435406127,29.3,15.9,46.1,0.296,26.0,1017.1,10,1918.345702627172
2988.3889886256065,28.1,15.1,49.0,0.0,22.3,1018.2,10,1897.2414468455668
3012.4789159815155,30.3,12.9,38.8,0.0,18.3,1019.3,10,1927.9691041349704
3000.888560324128,31.6,8.6,27.4,0.0,20.4,1015.8,10,1917.894263494531
3000.589504348648,32.2,6.4,21.5,0.0,27.7,1012.5,10,1937.7991321814875
3000.938135957862,31.3,12.2,32.4,0.0,35.1,1017.1,10,1932.2289345466293
3001.585823542556,31.4,13.3,35.9,0.0,33.5,1019.3,10,1906.7538682248148
3000.722170378556,32.0,11.0,30.5,0.0,26.0,1017.2,10,1916.113279016149
3000.722170378556,32.4,13.2,33.7,0.0,35.3,1014.8,10,1916.113279016149
3010.9144249753767,32.5,13.4,33.5,0.0,33.4,1015.1,10,1922.1723705721
2976.346525641704,31.5,13.8,35.3,0.006,16.5,1015.3,10,1925.694806024868
2998.609631230028,32.2,12.9,32.8,0.017,20.5,1014.6,10,1905.8532721761303
3000.5510086856075,32.5,12.3,31.0,0.0,24.1,1015.7,10,1907.621310130556
3004.8424270532214,31.7,13.2,34.4,0.0,25.9,1016.7,10,1903.494783667172
3003.6103966459705,31.9,12.6,33.0,0.0,27.7,1017.3,10,1898.969361701056
3000.021806092869,31.3,11.4,31.7,0.0,22.3,1018.2,10,1903.4866823890727
3003.9451366752337,31.2,10.5,30.9,0.0,27.7,1018.5,10,1896.6744107262912
3003.858510906284,32.9,8.6,24.7,0.0,27.7,1017.3,10,1909.8133858247647
2999.8420353211523,32.7,7.8,22.3,0.0,27.7,1015.7,10,1932.9128108223445
2971.947222184745,32.9,7.1,21.8,0.0,31.7,1016.3,10,1929.262977204579
2999.0319359374434,33.3,11.3,28.1,0.0,33.4,1017.6,10,1905.03911504288
3000.259075573043,30.9,12.6,34.2,0.0,31.7,1019.3,10,1912.878189640545
3000.259075573043,29.9,14.2,39.6,0.0,27.6,1020.0,10,1912.878189640545
2977.9888471655645,29.0,13.3,41.0,0.0,18.3,1017.0,9,1904.9646932402427
2991.217916109971,28.4,14.8,46.6,0.0,38.8,1017.7,10,1912.0408795470955
3006.2435029103344,27.2,16.9,55.4,0.017,29.5,1016.5,8,1930.363308631126
3027.9423363424617,25.9,17.3,61.4,16.398,27.7,1018.5,10,1913.64877988569
2985.501078816385,23.8,19.1,76.3,2.31,25.8,1020.7,8,1909.2063929094345
3007.031968418461,21.9,19.3,85.3,13.74,27.6,1020.2,6,1909.25237886344
2973.993892365543,20.5,19.2,92.9,27.36,27.8,1021.0,4,1917.987417187172
3001.8837843111537,18.6,18.5,99.6,7.931,20.5,1021.2,3,1929.5832789925412
2998.6809121199417,21.6,19.6,89.8,2.2,13.0,1021.7,8,1922.029773723588
3012.209212657958,23.4,19.5,81.3,0.0,16.4,1022.7,7,1924.6122869470448
3004.619948107339,23.7,17.6,71.5,0.0,29.3,1023.3,9,1908.480826734675
2976.706353052124,23.6,15.7,66.6,0.0,16.5,1022.2,8,1909.126584344
3018.304080135416,22.6,11.3,53.7,0.0,18.3,1021.0,10,1926.2578532784396
3021.3554166883227,22.4,10.2,50.7,0.0,14.8,1020.6,10,1916.837526494621
3008.410810074613,21.9,6.9,44.2,0.0,18.3,1016.7,10,1904.236776192683
2988.407681922904,23.0,7.8,42.4,0.0,20.5,1013.0,10,1905.0590553830884
3002.4035242964915,26.1,10.7,43.4,0.0,24.1,1010.2,9,1896.4283038422625
3007.7006209558563,28.6,10.1,38.2,0.0,25.9,1011.3,10,1904.945859093288
2994.6947092195837,28.7,13.0,41.3,0.0,20.6,1012.6,5,1929.7812342312272
2994.5986923668543,27.9,14.2,47.7,0.0,31.3,1010.1,9,1905.4580145000557
