aerosol_height (m),temp (°C),dew (°C),humidity (%),precip (mm),windspeed (km/h),sealevelpressure (mb),UVindex,CH4(ppb)
3000.033203124081,31.5,15.5,40.2,0.0,38.9,1012.4,10.0,1901.159667968168
3000.033203124081,31.9,15.1,38.2,1.952,44.5,1008.2,9.0,1901.159667968168
3009.4603658211468,31.1,14.9,39.7,0.299,20.5,1009.1,9.0,1907.466701292568
3025.505532899962,30.1,16.3,45.5,2.289,53.5,1009.4,8.0,1922.436844490741
3016.3185189481565,23.7,17.7,69.9,0.0,37.0,1014.3,9.0,1919.0399389740048
2995.572556319891,25.1,17.0,64.4,0.0,37.0,1014.3,10.0,1892.0041590415804
3000.419219514765,26.6,16.5,55.9,25.985,37.0,1009.3,10.0,1912.6762508667928
3000.419219514765,22.4,16.6,72.2,8.899,35.2,1013.4,7.0,1912.6762508667928
3008.5914239458466,25.5,15.6,59.0,0.0,16.5,1014.4,8.0,1928.3653664636647
2999.9418593387736,26.6,14.3,49.8,0.0,25.9,1015.8,9.0,1923.4007041659568
2999.9418593387736,28.1,13.1,43.6,0.0,18.4,1014.5,10.0,1923.4007041659568
2993.618733130422,29.8,12.4,36.1,0.0,24.1,1014.3,10.0,1916.0030502710724
3000.081068382696,28.5,14.3,44.6,0.0,24.1,1016.2,10.0,1891.2048262402689
3000.061052698,29.4,15.9,47.4,0.0,31.6,1015.2,10.0,1902.6290201145505
3001.5087310071144,30.7,15.8,43.6,0.0,25.9,1011.6,9.0,1904.288176671237
3002.976425000924,31.3,13.5,35.9,0.0,31.6,1009.8,10.0,1894.523139353642
3024.4075281814244,28.6,15.9,47.7,0.0,25.9,1013.8,9.0,1913.730028769282
2999.789566172359,26.6,15.8,54.0,0.0,24.1,1017.7,8.0,1926.7896939957084
3000.0003527671447,26.9,13.3,45.2,0.0,25.9,1016.2,10.0,1929.4007187354944
3000.0003527671447,27.9,14.6,45.5,0.0,29.4,1014.2,6.0,1929.4007187354944
2985.5401877647164,25.2,16.7,62.3,1.493,25.9,1015.2,9.0,1904.8411681884672
2994.47421006601,22.0,17.9,78.9,20.092,14.7,1016.3,9.0,1904.1367360120944
3016.2631625911663,24.4,16.1,63.6,0.0,14.7,1016.4,10.0,1908.921401502872
2987.840940668866,26.4,14.9,52.6,0.0,18.3,1017.8,8.0,1903.440613074696
3003.9060229643424,27.4,14.6,48.5,0.002,16.5,1017.6,9.0,1908.892955205636
3003.9060229643424,27.1,14.2,47.7,0.0,22.3,1013.3,9.0,1908.892955205636
3014.046877373299,28.2,15.9,50.7,0.299,27.7,1009.8,9.0,1929.657436774112
3000.0756502453646,29.3,14.3,42.7,0.0,38.8,1009.6,9.0,1914.8986543934427
3000.0541358252704,30.1,16.3,45.8,0.0,33.4,1010.1,9.0,1905.3470344127584
3000.066848113612,30.3,18.0,49.3,0.0,27.7,1009.1,9.0,1909.5768200557047
3000.101074822048,32.1,17.9,45.0,0.0,35.2,1008.8,9.0,1923.3582256793363
3000.1692774803614,23.2,15.1,63.3,7.328,35.3,1011.7,10.0,1908.4223397985024
3000.1692774803614,26.4,19.7,69.7,0.0,42.4,1006.8,10.0,1908.4223397985024
3001.988081253197,28.8,13.7,49.7,0.0,33.5,1002.0,10.0,1915.873537375223
3001.988081253197,28.1,7.2,32.1,0.0,44.6,999.5,10.0,1915.873537375223
3000.0158380382795,27.0,16.4,56.4,0.0,27.7,1007.0,10.0,1909.791907655964
3000.1124862123424,29.9,15.2,45.4,0.0,31.7,1008.3,10.0,1901.0897707143367
3000.209134386405,29.8,15.5,45.2,9.857,53.5,1009.0,8.0,1892.3876337727093
3020.252464033172,30.2,14.0,38.8,0.0,33.4,1006.5,10.0,1904.009804280624
3016.386730281145,26.8,16.9,56.8,14.881,31.7,1008.4,9.0,1921.410906780656
3026.3087895094,20.3,17.2,83.3,47.106,33.4,1012.6,8.0,1898.949783734406
2995.287050693794,21.9,17.7,78.8,13.238,20.5,1012.1,8.0,1886.501478418736
3000.3594361937635,24.4,18.3,71.7,0.002,20.5,1013.0,10.0,1911.3442078956305
3000.3163722616564,27.5,18.7,62.3,0.0,27.7,1011.0,10.0,1912.8687015143068
3000.2733083295498,27.2,18.5,61.7,0.0,31.6,1011.5,10.0,1914.393195132984
3007.3601963861,26.9,16.2,54.5,0.0,35.2,1010.6,9.0,1922.4675238069583
3000.705272234479,28.6,17.3,51.4,0.0,38.8,1004.8,9.0,1899.1292252847952
3000.7941304163323,29.0,17.5,51.7,0.0,48.2,1001.7,9.0,1888.995339194485
3005.495677379188,29.0,18.6,54.9,0.0,44.6,1002.5,9.0,1884.5155288494907
3010.108366160189,25.1,18.1,65.8,0.0,38.8,1012.6,9.0,1890.1696045948063
2976.624208544604,22.6,17.9,75.2,0.498,29.5,1019.6,6.0,1910.5024117949308
3012.583698873685,25.0,18.6,70.7,0.796,29.5,1017.9,8.0,1888.746544466438
2982.429476368331,27.7,15.9,52.1,0.0,31.7,1014.1,10.0,1900.8566366715088
3001.1103835853023,29.1,14.6,43.0,0.0,25.9,1012.2,10.0,1896.3161046688904
3000.4786863579657,29.2,14.5,42.3,0.0,25.9,1010.2,10.0,1908.558464198432
2999.846989130629,30.6,16.7,45.5,0.0,27.7,1008.2,9.0,1920.8008237279737
2986.046241639379,32.4,17.4,42.7,0.0,27.7,1007.9,10.0,1896.898921629149
3008.159046166603,30.3,16.3,47.2,0.0,33.5,1008.1,9.0,1919.8273219176444
2999.988017467013,32.5,14.2,35.2,0.0,31.7,1003.6,10.0,1902.7564741667488
2999.988017467013,32.0,15.5,38.5,0.0,33.4,1009.1,10.0,1902.7564741667488
3021.0487887452523,30.9,15.9,44.0,0.0,29.5,1015.5,10.0,1922.5965726193635
3000.6016968966496,13.2,0.1,51.7,0.0,42.5,1013.3,8.0,1887.3541120355044
3000.6016968966496,15.3,-4.2,32.0,0.0,40.7,1009.6,9.0,1887.3541120355044
3000.2226555794423,19.1,-7.6,16.9,0.0,38.8,1004.1,9.0,1898.8463130521648
3000.2226555794423,15.9,-3.9,27.1,0.0,26.0,1006.3,9.0,1898.8463130521648
2981.608652711213,12.1,-1.1,43.8,0.0,38.8,1010.6,9.0,1882.4622118335085
2979.5414918921574,12.2,2.7,59.6,0.0,27.7,1009.9,7.0,1893.70815607366
2977.8314669894394,18.2,-2.8,25.4,0.0,27.7,1002.6,8.0,1905.9004022790325
2993.5130110025007,5.4,0.1,71.1,0.0,42.5,1012.8,3.0,1912.506697235624
3018.946159187782,5.7,-2.9,56.5,0.0,35.3,1023.5,9.0,1898.7331038500377
3000.047604544933,8.8,-3.4,46.1,0.0,25.9,1021.3,9.0,1926.753660261685
3000.047604544933,13.3,-1.7,39.9,0.0,35.3,1016.4,9.0,1926.753660261685
3000.416645672976,17.1,-3.3,31.1,0.0,35.2,1010.0,9.0,1884.008453773096
3001.85999006216,17.7,-6.8,19.4,0.0,51.7,1003.3,9.0,1884.2684020470767
3001.8010382896728,14.8,-1.5,35.2,0.0,27.7,1007.6,9.0,1893.456752180775
3000.298742128003,8.7,4.8,76.6,4.795,42.4,1018.3,4.0,1902.3851540404928
2986.610347676537,8.9,7.2,89.4,6.15,22.2,1016.8,3.0,1901.688199025956
2977.8090050557207,9.8,6.7,82.3,0.598,27.7,1017.0,1.0,1918.734723534265
3014.7758309430665,9.5,1.4,60.8,0.0,18.3,1023.3,9.0,1886.0169549594889
3000.338120474503,12.3,3.8,57.9,0.0,25.9,1018.0,9.0,1899.8240876305013
3000.338120474503,15.6,4.4,53.4,0.498,35.2,1011.9,10.0,1899.8240876305013
2977.504871956141,14.3,8.1,68.5,0.569,33.4,1010.0,8.0,1885.722521097076
3000.0453946225334,13.8,5.5,63.1,0.0,33.5,1012.7,9.0,1912.6425401549525
3000.0453946225334,10.6,5.8,73.1,0.0,35.3,1014.7,6.0,1912.6425401549525
2988.528921507353,16.3,2.4,46.7,0.0,75.9,995.9,9.0,1916.1179718307544
3013.9282950821707,6.9,-4.8,44.3,0.0,42.4,999.5,10.0,1901.6563173036416
3023.1584468195465,5.6,-2.8,58.3,0.0,33.4,1011.0,9.0,1908.5169724636528
3003.5273446158008,9.5,-0.5,54.2,0.0,37.0,1014.6,9.0,1893.7592099749647
3000.1700181583096,12.6,-2.8,46.7,0.0,40.7,1017.2,9.0,1892.9736935629808
3000.1700181583096,18.5,2.5,37.0,0.0,37.1,1007.1,6.0,1892.9736935629808
3003.96160433186,19.2,1.1,36.5,0.0,33.4,1007.6,8.0,1896.852970550528
2989.9857304203883,19.8,7.7,48.7,0.0,33.4,1004.0,5.0,1898.8382726166017
3001.5808934469324,24.1,14.0,58.4,1.412,37.1,1004.9,10.0,1899.9097204419727
3001.590224954013,21.8,12.5,60.2,0.0,29.5,1004.1,10.0,1903.639179531424
3001.599556461094,21.2,15.2,71.2,0.015,48.2,1007.2,10.0,1907.3686386208744
3021.918479801829,16.2,12.7,80.1,6.656,37.1,1010.9,2.0,1892.215086711024
2980.529703857402,17.0,13.3,79.8,0.0,35.3,1011.1,7.0,1915.9229303602813
3000.4807944563827,24.9,7.5,46.1,0.0,46.4,1001.3,10.0,1898.0919048729968
3000.615242323107,22.5,-6.1,15.8,0.0,46.4,1001.9,10.0,1900.892324797402
3000.440171345581,23.1,-4.8,16.4,0.0,33.4,999.6,10.0,1898.867740406878
3000.0933368648107,20.2,5.5,40.3,0.0,38.9,1007.3,10.0,1907.5320594284408
3000.056021228291,18.4,5.4,44.1,0.0,31.7,1016.2,9.0,1921.021382764932
2984.0533543465017,16.8,11.0,69.3,8.386,35.3,1013.4,7.0,1897.284928980112
3017.485553503147,17.1,14.4,85.1,1.304,35.2,1007.2,9.0,1887.0708726779656
3000.7740098305503,20.5,8.8,55.6,0.0,37.1,1007.8,10.0,1905.336714318804
3000.7740098305503,22.5,7.8,44.4,0.0,38.8,1007.6,10.0,1905.336714318804
3001.5794625852013,24.3,10.4,45.6,7.622,42.4,1004.1,9.0,1898.067388805979
3012.785655157314,17.5,13.2,76.4,26.797,50.0,1007.7,5.0,1899.2429192574955
3026.902113594607,19.7,12.0,65.4,1.887,16.5,1007.5,10.0,1886.350778223716
3000.164559593171,26.1,8.4,39.6,0.0,22.3,1006.4,10.0,1906.0013477237176
3000.164559593171,27.2,7.5,36.0,0.0,38.9,1005.7,10.0,1906.0013477237176
3022.358629259252,27.9,0.3,19.3,0.0,29.5,1003.3,10.0,1912.2064430040907
2993.3328455225173,27.3,0.3,18.6,0.0,40.7,1003.8,10.0,1886.741447598216
3003.3456928172604,22.6,8.1,41.6,0.0,44.6,1007.5,10.0,1881.5459514629983
3003.4506469673297,25.9,6.5,47.0,0.0,38.9,1004.3,10.0,1903.6745899272416
3003.5556011173985,22.9,-2.6,19.5,0.0,44.6,1005.5,10.0,1925.8032283914847
3007.790862709952,25.9,2.3,32.1,0.0,44.6,1003.8,10.0,1904.585620295244
3000.0001104874773,27.0,-3.9,13.5,0.0,35.3,1003.8,10.0,1920.6430664615605
3000.4555544704835,27.0,4.4,26.4,0.0,27.7,1009.8,10.0,1915.148335346506
3000.9109984534894,23.7,16.2,65.0,0.952,53.6,1011.6,10.0,1909.653604231452
2989.309650366887,22.5,14.3,62.5,2.306,42.4,1015.3,10.0,1895.159368939235
3002.028324187328,23.4,16.1,66.1,0.005,42.4,1009.9,10.0,1895.1685494978608
3002.028324187328,23.1,14.3,61.4,19.254,44.6,1010.4,10.0,1895.1685494978608
2992.1576530918865,18.7756591569431,6.136398393362621,49.7414870451759,1.3869688208001352,33.24950120038951,1011.458782897007,8.088544523700524,1913.0236029044308
2996.980651094478,18.75676582500021,6.250134397975543,49.79971550951819,1.4094080153914426,33.249663130000606,1019.0440645899536,8.198668773908018,1909.6347242815543
3007.5638382509983,18.99408338485992,6.1655654923266034,50.36421196759272,1.4105985879998064,33.35565763602998,1002.7183762228012,8.11608881826491,1898.3052861495128
2997.062270147073,18.84310694799355,6.212997874798911,50.00120762845862,1.4031296750558997,33.677401626478506,1006.3862613539176,8.131818751664992,1914.910641605043
3008.4598891344635,18.97489169442602,6.220978372365278,49.82068750555096,1.3885727605650056,33.43642212388817,1014.5916997176736,8.11720390211802,1897.1769669346168
2993.872205627601,18.744864474118767,6.172890248035525,49.80056176380887,1.4085705166914997,33.313212225025886,1018.3849423990968,8.14855515110626,1914.5631676390892
3022.3326947713376,18.804937590221197,6.132335750620195,50.00618534759673,1.4046554837737577,33.36654849767874,1012.0587211372716,8.240084770590967,1892.482644222455
3021.526398624336,18.70357729363446,6.131871921402658,49.77701272071763,1.396745992939835,33.8837919971438,1014.5156505887126,8.16180307760242,1916.629291429964
2980.032362479694,18.92524089060816,6.167789621191735,50.44165925504476,1.4008965203118375,33.71781509409556,1014.0647077164964,8.126491545006818,1892.7630674202303
2998.515427797596,18.743912310300075,6.206449844151772,50.64275920496819,1.4007441963089498,33.90587889582718,1006.2403255073518,8.088880815872269,1918.5306522591736
2987.350437610762,18.73871012385272,6.19187599147318,49.80378626161301,1.3976251914243312,33.83120330671133,1013.9502400731516,8.17844621769575,1895.4399082123607
2986.899169867312,18.7693420264894,6.137121015670607,50.2517037343388,1.3881758255675571,33.517724842100684,1010.0736265569252,8.083561729933011,1915.447157777018
3025.077153365457,18.709598060908863,6.192193160767146,50.23034571095946,1.3999521777915125,33.30049240749493,1019.0023688635828,8.11654797976202,1902.5719855259408
3024.7603159559444,18.86655126867268,6.246952967323201,50.43277412618849,1.3870296863535307,33.6858260921596,1002.3552445875604,8.086986405050405,1889.1688467455076
3024.221716213302,18.97923395608131,6.138968461357589,50.63510351076146,1.4020029041103723,33.523792126388194,1011.5757619282844,8.164431265372514,1918.6089304970608
2977.043957935576,18.921765628155207,6.215350232032189,50.16228239326139,1.4007493431077869,33.8420267464461,1011.2849133619816,8.22627791925254,1917.9877426683345
2971.603011784829,18.944536714288283,6.154337658879674,50.15209154014387,1.41126966311366,33.38327880238029,1003.495370842664,8.199818098421845,1899.7138175688156
2993.6072324514043,18.78830849495053,6.1294778684202935,50.60550512603301,1.3975973955602805,33.85211311511212,1003.6992025495626,8.208350680963552,1908.261901103911
2985.949338199338,19.02919796499516,6.199398854377779,50.16226892101413,1.404465476623812,33.25708747510743,1007.1029561008968,8.1990552251142,1911.5134387361416
3001.289601936888,18.872111038699163,6.165291424418698,50.00616662067525,1.3978387487839607,33.84931764965319,1013.5950410106446,8.134028487542366,1910.707115837496
2971.8149176667766,18.97610360600813,6.155308742641928,50.20893881022918,1.4075936425617164,33.54151560242959,1014.049030878043,8.124798135232984,1912.938275208978
2972.377651137541,18.9721115662567,6.148738509129208,49.88523249337553,1.3987772407724008,33.46881255239388,1015.3529459746028,8.201950873606922,1906.124369401108
3010.4701994177453,18.87358313612837,6.213370844213019,50.05117877829863,1.4123908015213842,33.294807760097584,1004.1162838445688,8.213782939204616,1920.5701172466356
2997.050903829192,18.755553568150304,6.187338750533261,50.73015780874823,1.386796286315947,33.81482372356379,1006.672136195578,8.134501996280727,1917.017973009699
2978.3522955758367,18.81343435008672,6.198936373501759,50.3035723980168,1.405797373555367,33.47992810836887,1019.4895532428746,8.191123085747662,1888.211750773629
2976.0346248725014,18.96652826125285,6.1285441333551125,49.99394281700712,1.39943927525979,33.83388027879493,1006.141229696284,8.131605217851861,1917.034824893338
2970.993158722252,18.79135904085337,6.189562649283233,50.6511541931668,1.4023409269978937,33.82874993712036,1020.2843121006836,8.187309306305645,1913.89510193999
3017.0617865078207,18.71527373452525,6.160256311104943,50.459094577084734,1.4095138661987583,33.76193614744897,1007.5460868162976,8.20335487828501,1915.8201811769693
2970.938883032867,18.961245618752557,6.200355678362988,49.91485805266295,1.4083849800803925,33.732901304959,1013.8663760633096,8.232765683488145,1918.4976715974217
2998.326343404005,18.70973977536334,6.141114601992648,50.52305294879264,1.4009937063475348,33.77998482999625,1009.3490880813946,8.191525512920599,1903.0666135443505
3007.647186686033,18.84670842732084,6.1803351125503045,49.99782222231562,1.4002711997238366,33.88564090028478,1002.8454100307328,8.230475227545078,1889.798767740188
3030.3189045881845,18.787411971225456,6.224840760219985,49.98802668736028,1.4081557576934536,33.38131111629635,1003.3765092957032,8.102002127009527,1914.5371022482357
3018.286256404881,19.04594964687657,6.130848035064666,49.90273384170392,1.405691880836751,33.66974102744286,1002.9595708996692,8.088060134938267,1912.8366627742607
3003.688350396281,18.940622246836263,6.132131919433695,50.231441957623126,1.4052507812006945,33.6500696134968,1002.4938774439518,8.166209511321057,1912.8895062571776
