aerosol_height (m),temp (°C),dew (°C),humidity (%),precip (mm),windspeed (km/h),sealevelpressure (mb),UVindex,CH4(ppb)
3001.3092738436435,18.0,-3.0,26.1,0.0,26.1,1006.5,9,1891.9716833097343
3000.948387202984,10.2,5.8,78.2,10.952,44.8,1016.0,3,1885.982562839602
2996.816207525996,9.7,9.0,95.9,1.413,22.3,1015.9,2,1901.006809900536
2978.9752357652324,9.9,9.4,96.6,0.408,25.8,1016.3,2,1908.9381718599448
3024.487958154601,11.4,3.6,62.4,0.0,20.9,1022.6,8,1895.2634025541151
3021.610874590446,12.7,4.4,58.5,0.0,23.9,1018.7,8,1910.296942689091
3005.975727762374,14.6,6.1,59.7,0.448,28.6,1013.1,8,1905.2585304152296
2980.557214384239,15.3,9.0,70.9,1.111,25.6,1010.7,9,1894.758678958946
3000.2029391312244,16.4,3.4,50.3,0.0,25.7,1012.1,9,1916.265795121008
3000.2029391312244,16.2,5.8,54.6,0.0,41.8,1013.4,7,1916.265795121008
3007.7693325251,17.9,3.5,44.5,0.0,57.4,998.0,8,1897.443979692117
2996.732385611318,12.9,-3.4,32.9,0.06,44.9,999.9,9,1910.080684405744
3014.795127489147,8.9,-3.4,44.9,0.0,31.5,1010.5,9,1907.9752732278305
3005.962553319225,12.6,-4.6,34.2,0.0,31.3,1015.0,9,1915.132978544833
3000.359818289375,14.7,-3.2,39.6,0.0,32.3,1017.6,9,1906.099426481412
3000.359818289375,19.9,3.6,38.2,0.0,31.8,1008.9,5,1906.099426481412
2980.575897066157,21.2,4.6,43.1,0.0,27.3,1008.8,8,1900.406841737732
2977.372330758465,21.4,11.0,58.4,0.0,26.5,1004.8,5,1926.643491629048
2973.759324911929,20.1,7.6,48.3,0.0,60.3,1003.2,6,1903.177771432761
3000.022996449955,13.1,-2.2,37.3,0.0,36.8,1014.2,9,1920.4121437266408
3000.028827282198,15.1,-3.9,30.9,0.0,20.3,1016.3,9,1923.7515267083352
3000.1850150912937,19.0,-6.1,21.0,0.0,19.9,1012.5,9,1930.0123318074527
3000.335372068146,21.0,-5.3,17.8,0.0,48.6,1009.6,9,1932.933753924876
3011.2447201598934,20.8,1.4,33.1,0.0,48.6,1005.8,9,1907.3505868060292
3000.734647339096,15.6,-13.8,13.9,0.0,29.4,1011.5,10,1904.24463551926
3000.734647339096,18.5,0.7,31.6,0.0,29.4,1006.8,7,1904.24463551926
2978.5598298267355,12.0,5.7,65.8,0.0,37.9,1007.5,5,1908.587341185636
3004.3469865532784,13.3,2.0,52.5,0.0,39.5,1014.0,9,1907.107317189994
3004.3469865532784,16.4,-1.9,32.8,0.0,21.4,1017.6,9,1907.107317189994
3015.112897143629,20.1,-2.9,22.8,0.0,39.4,1017.1,9,1930.961488999448
3000.1535061487352,23.1,1.0,25.4,0.0,27.5,1014.4,9,1904.464964853984
3000.1535061487352,25.2,4.7,33.8,0.0,23.3,1010.8,10,1904.464964853984
3001.3532847243087,26.0,8.8,40.9,0.0,30.4,1004.2,6,1911.8195973644963
2997.06012187858,22.3,-9.8,13.0,0.0,26.9,1008.2,10,1930.1721913926876
2997.1591372329767,23.3,-9.4,11.5,0.0,25.3,1010.0,9,1923.057906284536
3000.00970148994,23.1,7.3,44.6,0.0,32.6,1010.9,10,1922.5737732705384
3000.00970148994,14.2,5.8,57.2,0.0,35.3,1017.0,5,1922.5737732705384
3017.1510242565582,10.4,7.9,85.4,16.332,32.4,1019.0,3,1929.1987363223643
3019.0663632950564,9.9,5.8,76.8,0.0,27.8,1025.4,6,1927.7079445337172
3001.469146416569,16.3,7.9,59.2,0.0,35.1,1018.3,9,1914.027680672465
3000.844118992495,21.7,10.2,53.6,0.348,31.5,1011.0,9,1917.5117172631883
3000.219091568422,23.4,14.8,61.9,0.0,31.3,1011.7,9,1920.995753853912
3024.480772753386,24.4,16.1,61.7,0.0,44.0,1006.4,9,1900.9124425386851
3010.6045462412585,23.4,-0.1,28.2,0.0,40.3,1003.8,10,1901.308777007359
3010.6045462412585,23.7,1.6,29.4,0.0,47.0,1001.9,9,1901.308777007359
3000.123247383318,20.1,-2.1,23.7,0.0,22.6,1007.8,10,1939.322398729295
3000.218111801284,22.3,-2.6,21.3,0.0,19.7,1009.1,10,1935.5138924531104
3000.3129762192502,25.1,10.2,42.6,0.0,35.8,1007.0,10,1931.7053861769248
2997.853684073587,24.8,17.2,64.1,0.0,39.9,1004.0,9,1920.0003502404363
3001.37461650928,25.7,6.9,44.3,0.0,23.9,1004.0,10,1946.3637846610025
3001.37461650928,24.4,13.0,54.3,0.0,39.1,1006.0,9,1946.3637846610025
3026.814569361743,20.4,16.1,76.8,4.522,42.7,1008.5,4,1913.1959634547163
3000.045290150273,18.9,15.6,82.2,0.0,31.0,1010.4,6,1896.7706760477151
3000.5337954263023,25.7,7.8,47.3,0.0,42.1,1003.7,10,1907.3572209967665
3001.4363559748176,24.6,-3.9,17.1,0.0,37.8,1003.7,10,1909.541587643625
3001.6629092270423,26.6,-3.9,14.4,0.0,40.7,1000.7,10,1905.8015358544023
3000.5396539781964,24.7,0.7,23.3,0.0,36.0,1005.4,10,1907.785790299651
3000.092406025641,19.9,8.5,49.1,0.0,32.1,1014.4,6,1915.69446318098
2986.9843804159227,17.8,11.2,67.0,4.54,29.2,1012.5,3,1917.1109117642527
3013.5555505012635,22.2,10.4,60.3,0.348,30.9,1006.1,9,1922.2576156204973
2994.176236438548,22.4,8.3,50.6,0.0,27.3,1007.5,10,1926.9910172644031
2984.099818966596,25.0,6.4,35.4,0.0,24.9,1007.4,10,1902.4030728648668
3024.153360123053,27.0,9.3,34.4,0.0,35.2,1003.6,8,1907.24416043706
2998.779474950917,21.0,12.8,61.1,9.845,69.8,1004.4,8,1924.0602566881405
3005.2040592012904,19.6,11.2,63.9,0.0,17.6,1008.7,10,1897.796147053666
3000.904259310369,26.7,6.3,34.7,0.0,20.1,1007.7,10,1942.433073079392
3000.904259310369,29.9,7.5,28.1,0.0,34.5,1006.8,10,1942.433073079392
3000.107118624746,30.0,5.2,25.9,0.0,22.3,1004.9,10,1906.3627544609449
3000.107118624746,28.6,6.7,30.2,0.0,29.1,1005.3,9,1906.3627544609449
3002.740663279805,27.0,11.8,43.0,0.0,29.5,1006.3,9,1894.824853825531
3003.921731354616,27.7,4.2,41.9,0.0,31.3,1005.1,10,1905.9551767810285
3002.27737930676,27.0,-4.0,14.5,0.0,24.8,1005.5,10,1917.5009250733365
3000.210586339511,28.1,2.2,27.7,0.0,39.3,1004.4,10,1907.351590578077
2999.9455219605534,29.4,-6.8,9.3,0.0,25.4,1005.7,10,1895.7346592595711
3000.419160662098,28.1,-5.2,13.1,0.0,34.4,1009.7,10,1906.8204177273096
3000.7354228232057,28.3,12.4,39.1,0.0,48.3,1010.1,9,1907.8280247259888
3020.1509847233697,24.5,15.5,58.9,0.0,33.5,1014.3,10,1923.6514056757287
3022.110135965399,26.1,18.4,63.9,8.21,39.3,1008.6,10,1916.5022679879487
2980.934263574273,24.3,17.2,66.6,0.0,32.0,1009.7,9,1917.4219828344344
3000.5261804839947,24.5,16.3,61.5,0.0,32.9,1011.4,10,1908.2220082002457
3014.908081376229,27.5,18.2,58.2,0.0,37.5,1007.2,10,1888.7384509856363
3029.289982268463,30.5,5.6,38.4,0.0,38.1,1003.1,9,1869.2548937710271
2983.0628878746065,31.0,1.4,22.3,0.0,29.0,1002.4,10,1913.9422671461484
3027.645325806481,29.8,15.0,44.5,0.0,33.8,1005.7,10,1916.4574019594927
3000.632271681556,30.6,16.7,47.4,0.0,27.7,1008.5,10,1923.6048203422315
3001.4812104735097,31.5,15.1,40.9,0.0,35.0,1009.5,10,1920.4569603314133
3002.330149265464,30.4,13.6,37.6,0.0,46.7,1007.2,9,1917.309100320596
2981.3259503853715,28.8,16.4,49.5,2.835,32.3,1007.2,9,1927.4190872552924
3018.099765885065,23.3,18.1,74.3,3.626,26.8,1011.5,10,1899.04536568516
3029.902210900366,26.0,17.9,63.8,0.251,29.4,1010.6,9,1930.2500777120624
3000.216842105472,27.4,16.7,55.9,0.0,25.1,1012.5,10,1914.9788177817968
3000.3777612503063,29.8,17.4,51.6,0.0,24.9,1011.2,10,1921.963300835533
3000.538680395141,29.9,16.0,45.3,0.0,30.3,1010.8,10,1928.9477838892683
3003.2861195862733,29.8,16.0,44.8,0.0,45.9,1008.4,10,1900.4065334528789
3001.852609013333,30.5,15.8,43.3,0.0,41.8,1004.9,10,1899.0888395507257
3000.362829790065,30.5,16.6,45.6,0.0,53.5,1002.3,10,1894.9966730762137
3004.927101467216,29.8,18.6,52.6,0.0,51.7,1003.2,9,1889.3651750391336
3009.547641794695,26.9,17.8,58.3,0.0,40.5,1011.4,8,1886.5081495744128
3029.5621252130745,23.3,18.0,72.2,0.418,37.4,1018.6,4,1904.788045658592
2981.501831773382,26.3,18.1,64.4,0.123,30.3,1017.7,9,1904.8390617238235
3000.04311867195,27.6,16.4,54.4,0.0,28.2,1015.1,10,1905.2789938606504
3000.0128987107364,29.1,12.6,40.3,0.0,23.9,1012.9,10,1906.589278284332
2999.982678749522,30.1,15.7,43.6,0.0,28.5,1010.6,10,1907.8995627080128
3011.300924071681,31.1,18.0,48.4,0.0,32.7,1009.0,10,1902.3492826738
3001.035562947833,32.4,17.8,44.4,0.0,30.5,1008.7,10,1901.175367424704
3001.035562947833,31.6,17.4,44.7,0.0,30.6,1008.4,10,1901.175367424704
3000.011673265261,32.2,15.2,39.1,0.0,33.8,1004.9,10,1897.3868920476675
3000.5526668328457,31.3,17.4,45.3,0.0,34.7,1009.5,10,1909.842302056688
3001.09366040043,30.5,16.6,45.9,0.0,36.3,1015.9,10,1922.2977120657083
3009.968485418303,30.3,16.9,46.8,0.0,37.1,1013.8,10,1911.0611251932455
3000.0836115918205,31.8,14.8,38.1,0.0,33.4,1009.4,10,1888.4250988461768
3000.043685633511,31.4,15.0,38.8,0.0,33.2,1009.5,10,1895.7436729995368
3000.477909865168,30.2,17.1,48.7,5.029,59.2,1010.0,10,1907.7941913773232
3000.952060055135,25.7,18.5,65.0,2.036,35.3,1013.1,9,1912.5261356017504
3030.10851513735,26.1,16.7,58.2,0.0,41.7,1014.1,9,1913.017180512752
3001.0931683074,29.3,15.6,48.0,0.0,45.4,1008.8,10,1886.0450575976704
3001.0931683074,23.8,15.9,62.1,2.834,46.5,1012.1,8,1886.0450575976704
2983.668295511718,27.3,14.6,50.6,0.0,14.8,1015.2,10,1921.159642483151
3005.138241795805,28.3,13.6,43.1,0.0,25.8,1017.4,8,1922.524474245144
2988.5472894660475,29.0,13.0,42.1,0.0,23.2,1017.3,10,1902.742402176386
3002.682612986925,29.4,12.8,39.5,0.0,24.1,1017.6,10,1912.874142831815
3002.682612986925,28.4,16.2,50.3,0.0,28.7,1019.4,9,1912.874142831815
3011.1549244747494,28.8,17.6,54.1,0.0,29.8,1018.5,10,1910.51696623189
3000.4334600202174,30.4,15.9,45.7,0.0,26.8,1014.4,10,1920.119332984197
3000.4334600202174,30.6,14.5,41.0,0.0,23.9,1011.0,10,1920.119332984197
3005.672072211634,29.1,15.4,45.4,0.032,40.1,1013.4,10,1905.3233023616256
3005.384256940879,27.5,17.1,55.1,0.0,30.7,1017.1,9,1911.6560410635025
3005.096441670124,28.6,12.7,39.5,0.0,19.3,1016.1,10,1917.98877976538
3007.066517136984,27.9,15.5,48.4,2.916,34.5,1014.5,9,1912.52243540808
3024.707918153699,25.0,17.3,63.5,0.35,36.0,1015.0,10,1893.9920363020076
3025.837306718452,21.1,18.2,83.8,7.092,21.9,1016.4,3,1929.6062540899943
2999.9833581862595,23.9,16.3,66.8,0.0,13.7,1017.0,9,1904.565201932669
3014.903786831277,27.2,15.8,54.3,0.0,14.6,1018.1,8,1919.135588198497
3007.7513415934877,28.3,14.6,46.1,0.0,21.1,1017.6,10,1910.5786718040167
3048.1874750503584,28.2,13.1,41.7,0.0,19.5,1013.5,9,1950.8955207877425
3027.428746708118,28.5,15.1,47.1,0.0,28.6,1010.5,9,1935.6558929029773
3003.656992115605,27.9,16.4,52.9,0.0,32.5,1010.9,9,1917.279347755586
3000.362210170811,28.7,18.0,55.3,0.0,30.9,1011.4,10,1912.6842695324408
3000.2148546870203,29.9,18.3,52.7,0.0,30.6,1010.0,9,1915.3022753650143
3002.0340856625485,30.7,19.4,52.6,0.0,31.9,1010.0,9,1923.412090757178
3003.718916427346,31.2,15.9,41.1,0.0,29.4,1014.4,9,1927.4457393562489
3001.124211428027,30.5,14.2,39.2,0.0,19.0,1017.0,10,1913.84969340562
3001.124211428027,29.8,15.1,41.5,0.032,26.2,1014.6,8,1913.84969340562
2999.8344447573904,28.6,16.1,48.2,0.0,25.8,1013.6,9,1924.4376389852875
3006.9554985520926,28.3,15.7,48.7,0.0,17.6,1014.8,9,1919.9344803852168
2982.0782216129787,30.6,13.9,39.4,0.0,19.5,1015.3,10,1913.2992841410935
3025.824084758215,32.3,11.1,29.4,0.0,21.8,1011.2,10,1926.656846445344
3000.1740303232123,33.2,9.8,25.5,0.0,27.7,1008.3,9,1943.5069621856137
3000.1740303232123,30.9,14.8,39.0,0.0,27.9,1013.9,9,1943.5069621856137
3000.913481418368,30.4,15.8,44.1,0.0,27.5,1016.3,9,1910.97247508469
3003.7151609986377,31.3,15.2,40.4,0.0,32.2,1013.9,9,1923.1503093997544
3005.90658547176,30.9,15.1,40.4,0.0,34.8,1011.9,9,1924.808176369742
3005.2963303646125,30.4,15.7,43.4,0.0,32.5,1012.4,10,1914.288209024665
2992.3532006416544,31.0,15.9,42.0,0.0,35.3,1011.7,9,1919.0570885371048
2999.9917183904126,32.2,15.0,36.9,0.0,27.3,1010.9,9,1923.8097779925235
3001.694375451387,31.9,14.3,35.5,0.0,27.2,1012.2,9,1918.6485344964103
3003.3970325123614,31.8,14.9,37.2,0.0,26.1,1013.0,10,1913.4872910002969
2983.038760802398,31.3,13.6,35.7,0.0,23.7,1013.8,9,1899.4520254119216
3000.2163775354697,31.3,12.1,33.0,0.0,21.5,1014.5,9,1903.9769019718503
3000.1268213853127,31.9,11.9,31.1,0.0,27.3,1015.0,9,1905.835346093064
3000.229201897703,33.2,9.0,24.0,0.0,27.9,1013.5,9,1907.682484918179
3000.456159993553,34.4,8.0,20.9,0.0,25.7,1011.4,9,1916.40997564836
3000.491181426856,33.9,10.7,26.0,0.0,30.3,1012.4,9,1925.148771674638
3000.1997461224582,32.1,15.1,38.3,0.209,46.7,1014.3,9,1912.3378149096964
3000.229876574173,30.2,14.8,40.4,0.0,29.3,1015.9,9,1919.4067208654924
3000.260007025888,29.3,14.8,42.7,0.0,25.5,1016.8,9,1926.4756268212889
2983.076645415229,27.8,14.1,44.9,0.0,23.8,1015.8,8,1924.5872229165896
2996.775888466182,26.8,16.8,55.6,0.0,31.5,1014.7,8,1922.961100299988
3022.773120271976,25.6,18.0,64.4,0.588,34.7,1013.6,9,1918.164654966361
2986.374817792212,24.1,18.9,75.3,9.913,27.2,1015.7,8,1922.480110567379
3028.3866968487773,24.2,18.1,71.4,0.0,23.4,1016.9,8,1913.3381678837245
2985.0077990951045,24.8,18.3,69.1,0.556,31.6,1016.1,8,1929.1878431015696
3014.9235068945663,19.9,18.8,94.0,70.237,44.0,1017.3,2,1905.5525899980528
3028.538175318302,18.6,17.7,94.8,3.399,31.5,1017.9,3,1919.444043238104
3008.7138832127093,21.0,18.9,88.7,3.458,14.6,1018.9,5,1924.1638139363272
3028.050450800717,23.2,18.7,77.5,0.0,15.3,1019.6,7,1925.5579522812975
2989.102437468494,23.1,17.5,72.8,0.0,25.3,1019.7,8,1895.705404594759
3005.828604448077,23.1,14.1,61.3,0.0,17.1,1019.2,9,1910.7781636866976
3001.803073630519,22.9,11.5,51.2,0.0,16.2,1018.0,9,1930.4466192698137
3030.66716024881,22.1,9.8,49.4,0.0,13.9,1017.8,9,1919.279693243571
3030.560019502359,21.8,5.0,37.2,0.0,16.1,1014.2,9,1908.9391348497932
3027.673727642349,23.0,7.3,38.3,0.0,17.7,1010.8,9,1929.985332859864
2976.504165921204,25.0,11.8,45.7,0.0,25.3,1008.0,8,1922.5366421523747
3015.4348008378747,27.7,12.1,44.0,0.0,25.9,1008.3,9,1894.455112517459
2999.1574134674893,27.5,16.3,52.0,0.0,32.0,1009.7,7,1901.3417897234915
2992.583304605198,27.2,16.2,55.1,0.0,24.1,1010.8,9,1927.1618025569055
