aerosol_height (m),temp (°C),dew (°C),humidity (%),precip (mm),windspeed (km/h),sealevelpressure (mb),UVindex,CH4(ppb)
3017.33217907299,9.5,-4.7,39.0,0.0,22.3,1021.4,9,1887.0950428501967
3021.464414164119,12.2,-3.1,37.4,0.0,18.4,1016.3,9,1894.274521079171
3004.053237867903,15.8,-7.4,22.7,0.0,29.5,1012.4,9,1874.5291376368384
3004.053237867903,16.0,-9.0,17.8,0.0,48.2,1006.7,9,1874.5291376368384
3000.145441222182,16.2,-5.3,23.8,0.0,40.7,1007.1,9,1856.539560504518
3000.145441222182,10.8,1.3,55.5,0.3,53.6,1014.2,7,1856.539560504518
2987.464285815767,10.0,4.8,71.2,0.3,50.0,1013.5,8,1895.8944598293697
3019.229462099468,11.4,5.4,67.7,0.6,37.1,1015.0,7,1891.2836429536817
3016.433823997884,10.0,2.3,60.1,1.6,50.0,1021.3,6,1883.3655716924409
2980.396499257734,12.2,1.6,50.6,0.0,40.7,1016.7,8,1882.7105323509363
3001.1827557650595,14.8,-0.4,39.7,0.0,29.5,1013.2,9,1906.1130573942853
3014.271442525991,14.1,-0.4,41.4,0.0,35.3,1013.3,9,1905.491871782896
3000.1801579156213,16.9,-5.8,23.6,0.0,20.5,1013.4,10,1901.3657035152644
3000.1801579156213,17.4,-5.1,23.2,0.0,31.3,1009.7,8,1901.3657035152644
3015.269449026083,15.3,-5.1,24.6,0.0,72.4,1002.0,9,1877.5545435615404
2986.6676030439485,9.2,-4.4,40.1,0.0,55.4,1006.0,9,1906.635645773884
2988.873324566277,9.5,-4.5,39.5,0.0,51.8,1014.0,8,1892.55879289942
3002.6294355028053,10.5,-6.7,34.6,0.0,35.3,1018.7,10,1913.496854826316
3001.844894457324,14.1,-11.3,18.0,0.0,27.7,1015.4,10,1913.2376055773093
3001.0603534118427,18.6,-9.7,14.6,0.0,40.7,1007.5,9,1912.9783563283029
3029.6089350697293,18.5,-9.3,15.7,0.0,27.7,1008.2,9,1889.8424020026544
2997.50539002227,20.6,-7.3,15.0,0.0,50.0,1004.5,8,1882.020647412524
2985.0047232736,15.0,-1.3,33.3,0.0,72.4,1008.1,9,1881.947192024488
2992.0131548390464,10.6,-2.3,42.5,1.0,35.3,1018.4,7,1891.429412522742
3004.8974937279127,13.1,-5.8,31.4,0.0,16.6,1017.9,10,1868.718318290057
3005.09518276241,17.1,-11.2,15.3,0.0,18.4,1012.8,10,1873.009999837731
3005.292871796907,19.7,-10.8,12.3,0.0,37.1,1006.7,10,1877.301681385405
3003.0307173605097,15.0,-6.4,23.3,0.0,61.2,1008.3,10,1914.565695661957
3001.5881443675207,13.0,-14.5,14.7,0.0,37.1,1012.5,10,1906.7797819159591
3000.145571374532,17.3,-14.5,10.9,0.0,29.5,1006.2,10,1898.993868169961
3020.888351324459,11.8,-6.0,32.1,1.6,35.3,1010.2,8,1877.704160082798
3000.1949740893483,11.8,-2.3,44.3,0.0,35.3,1015.0,10,1883.491773490068
3000.657179352055,16.8,-6.4,22.3,0.0,20.5,1015.4,10,1890.0184697051773
3001.1193846147617,19.9,-5.1,19.0,0.0,35.3,1013.5,10,1896.5451659202872
3000.334632126366,21.4,-3.2,20.7,0.0,25.9,1012.9,10,1891.411987518873
3000.334632126366,22.9,-3.8,17.3,0.0,29.5,1010.1,10,1891.411987518873
3018.1129760863505,23.4,-9.8,11.3,0.0,51.8,1004.5,10,1892.0424769332112
3018.191457093305,18.3,-11.8,12.7,0.0,48.2,1009.5,10,1888.6470540742807
3001.00056273158,21.4,-13.3,9.2,0.0,22.3,1010.3,10,1899.121440344597
3000.5768450562646,22.6,-12.4,9.0,0.0,18.4,1009.1,10,1890.1528449032176
3000.1531273809487,16.6,3.6,44.4,0.0,37.1,1011.0,10,1881.184249461838
2986.413090368325,12.6,7.2,70.4,1.6,38.9,1014.0,7,1872.5665623982252
2986.7583353443943,10.4,4.6,68.1,1.0,38.9,1019.0,8,1900.538907100117
3015.86027543376,15.8,5.5,55.3,0.0,29.5,1013.9,10,1877.7615704727384
3000.333289130021,23.7,1.4,29.6,0.0,22.3,1008.8,10,1888.462788005884
3000.333289130021,24.2,-4.4,15.4,0.0,20.5,1009.5,10,1888.462788005884
3006.777460256811,24.4,-7.2,12.6,0.0,61.2,1005.1,10,1853.9547156346084
3003.506098487649,19.9,-8.1,15.5,0.0,35.3,1005.8,10,1868.1162293010768
3000.2681570262293,18.8,-5.8,18.9,0.0,53.6,1003.8,10,1875.266888404176
3000.691526598739,17.5,-5.7,21.3,0.0,38.9,1009.6,10,1884.432738227752
3000.643740426727,20.1,-7.7,15.5,0.0,16.6,1009.7,10,1898.145524670966
3000.380051897161,23.0,-7.2,13.9,0.0,18.4,1006.2,10,1881.1279672447645
3000.554098804375,24.0,-7.9,12.2,0.0,27.7,1002.8,10,1866.5743277622944
3001.0020264753284,23.2,-7.9,12.7,0.0,33.5,1005.0,10,1924.6506859163264
3000.746092766401,23.7,-9.6,10.7,0.0,24.1,1005.3,10,1911.1553181916447
3000.490159057474,21.9,0.1,27.1,1.5,37.1,1005.6,10,1897.6599504669632
3000.9686366435963,21.3,5.9,47.3,0.0,29.5,1006.5,10,1889.173692213852
3003.4029125126203,22.6,-4.5,18.0,0.0,53.6,1003.0,10,1877.1106265198728
3005.8371883816444,22.5,-8.3,12.5,0.0,46.4,1003.8,10,1865.0475608258928
3000.048284052173,24.5,-7.4,12.0,0.0,53.6,1001.2,10,1900.914086338188
3000.0260938450174,24.2,-6.1,13.9,0.0,35.3,1005.5,10,1898.834635247626
3000.003903637861,18.8,6.5,47.7,0.0,50.0,1011.3,10,1896.7551841570648
3003.622139428411,20.5,10.9,55.5,2.2,50.0,1007.5,8,1869.0605917270848
3002.2263490369405,21.5,0.0,36.1,0.0,40.7,1005.5,10,1881.9422460401152
3000.83055864547,22.1,-5.8,15.5,0.0,16.6,1007.5,10,1894.8239003531448
3004.016821218248,24.4,-6.0,14.4,0.0,22.3,1005.8,10,1906.1221345712788
2999.972930901193,25.2,-5.3,13.8,0.0,24.1,1002.0,10,1892.0819490814567
2999.972930901193,23.7,-0.4,20.9,0.9,33.5,1004.8,9,1892.0819490814567
3009.276366463816,21.8,3.9,36.2,0.0,18.4,1007.3,10,1907.2275210765624
3001.224446674278,25.9,-3.5,15.9,0.0,25.9,1006.9,10,1889.0567652898555
3001.161527406719,27.6,-6.0,11.3,0.0,31.3,1006.1,10,1895.7357722855745
3001.09860813916,27.9,-8.3,9.3,0.0,22.3,1004.2,10,1902.4147792812937
2986.622889646551,26.2,-3.7,14.1,0.0,22.3,1005.4,10,1889.0217535845195
3000.5952429771382,26.1,-8.6,11.1,0.0,25.9,1005.6,10,1871.2428153962148
3000.5952429771382,25.3,-15.4,6.5,0.0,29.5,1004.9,10,1871.2428153962148
3000.4320481247323,25.4,-14.3,6.7,0.0,33.5,1005.0,10,1919.86686742136
2997.602094108737,26.6,-12.7,6.9,0.0,59.4,1003.8,10,1891.371657173731
3001.4037428037327,26.4,-9.7,9.3,0.0,44.3,1006.5,10,1873.031373229534
3008.035345514724,27.5,-10.1,8.1,0.0,35.3,1008.8,10,1883.1862995329664
3005.3799662709994,29.7,-4.7,10.9,0.0,20.5,1007.2,10,1903.055710077623
3001.194775129337,27.2,2.9,24.4,0.0,16.6,1009.3,10,1887.5674669423
3000.7666751586885,27.2,-2.2,22.3,0.0,20.5,1005.8,10,1886.415819124769
3000.306188412893,26.8,-6.2,11.3,0.0,14.8,1005.8,10,1903.04958068234
3000.2738016377457,26.2,11.1,42.4,1.8,20.5,1007.0,10,1920.83499005744
2999.6464572953787,26.8,3.9,35.7,0.0,22.3,1004.7,10,1842.9817096131328
2999.6464572953787,28.0,-8.2,9.3,0.0,35.3,1003.0,10,1842.9817096131328
3011.9756215024768,28.4,-5.9,10.6,0.0,29.5,1001.9,10,1898.0866888009425
2990.1987502901543,29.6,2.2,17.7,0.0,20.5,1003.8,10,1872.3781310140023
3002.416108248073,31.0,6.3,22.8,0.0,20.5,1004.3,10,1890.1721130025248
2989.2812007794246,30.5,9.0,30.2,0.0,27.7,1005.9,10,1896.7584077473812
2974.038846358753,30.6,6.8,25.3,0.0,25.9,1004.5,10,1882.625747940527
2975.796665985566,29.9,1.9,17.8,0.0,38.9,1005.7,9,1873.7444352281316
3000.26015839173,25.8,11.5,43.9,0.0,40.7,1009.5,10,1893.9148566986264
3000.1420496408164,27.9,9.3,36.5,0.0,18.4,1007.3,10,1888.6349721670265
3000.023940889903,29.1,11.5,38.7,0.3,18.4,1008.4,10,1883.355087635426
2989.8088097873588,31.2,8.4,27.0,0.0,29.5,1006.1,10,1885.4193651770488
2997.665743470928,30.9,8.2,27.0,0.0,33.5,1005.7,10,1867.515008047188
2997.665743470928,31.0,6.5,27.7,0.0,31.3,1003.4,10,1867.515008047188
3000.242172659499,31.1,0.4,17.7,0.0,22.3,999.8,10,1895.223729445346
3000.0998600115363,30.8,2.9,20.1,0.0,31.3,997.4,10,1881.2152392319304
3000.271111144094,30.1,-0.4,15.4,0.0,18.4,999.3,10,1858.877594626616
3000.5846749246134,27.8,13.2,42.7,0.3,53.6,1005.1,10,1850.5484402347165
3010.115175822756,22.9,17.0,69.6,1.4,50.0,1014.4,5,1892.5123181145557
3003.3576300707905,24.7,16.2,62.4,3.9,37.1,1014.4,8,1891.8904030174217
3013.614916542594,26.8,13.9,49.0,0.0,24.1,1012.0,10,1888.6515178516772
2998.6478871040968,28.3,10.3,36.4,0.0,18.4,1009.9,10,1884.621176781854
2998.6478871040968,29.5,10.2,32.5,0.0,16.6,1007.3,10,1884.621176781854
3002.206140614175,31.6,13.2,35.5,0.0,16.6,1005.2,10,1879.7129408832004
3018.989698011484,31.9,14.3,35.9,4.9,24.1,1005.8,10,1890.728418836808
3000.0175541890594,30.8,13.7,39.2,4.9,16.6,1006.0,10,1880.0714337098573
3020.4326527470703,31.8,12.9,33.2,0.0,16.6,1002.5,10,1902.768316239149
3003.460736070316,31.8,12.8,33.1,0.0,38.9,1005.0,10,1909.3823513712664
3003.460736070316,28.9,15.2,45.3,0.8,35.3,1012.5,10,1909.3823513712664
2999.9978045763,29.3,13.4,41.3,1.0,27.7,1010.7,10,1895.8195725270468
2999.9978045763,30.8,12.9,35.4,0.0,20.5,1006.5,10,1895.8195725270468
2999.152535087468,30.5,13.9,37.9,0.6,11.2,1008.4,10,1885.9171061670304
2999.152535087468,30.4,14.2,39.0,1.7,16.6,1007.1,10,1885.9171061670304
3029.539201810824,28.0,15.4,48.4,0.8,29.5,1009.9,10,1875.4865035670389
2984.4379640240413,26.8,15.4,52.8,8.2,27.7,1011.8,10,1904.7865491106008
2999.280953096956,30.1,10.1,34.8,0.0,16.6,1005.4,10,1860.3035368937176
2999.280953096956,27.9,11.8,37.8,0.0,33.5,1008.1,10,1860.3035368937176
2972.8450006246144,26.6,12.5,45.5,0.3,22.3,1011.9,10,1885.688493405214
2999.347132673316,27.2,10.9,38.6,0.3,22.3,1013.2,10,1886.1970518783855
3028.589634456458,27.3,9.5,34.9,0.0,22.3,1013.6,10,1886.409702471404
3000.019979820794,27.1,8.5,34.1,0.0,25.9,1014.1,10,1899.7060655749283
3000.019979820794,27.3,11.4,39.8,0.0,24.1,1015.1,10,1899.7060655749283
3000.970709667354,28.0,12.9,42.7,0.0,16.6,1014.4,10,1875.352787291543
3000.970709667354,28.4,11.8,38.8,0.0,16.6,1011.0,10,1875.352787291543
2997.3588550843606,29.2,10.3,34.6,0.5,16.6,1008.7,10,1886.595427017711
3001.2239146611296,29.3,9.9,32.4,0.0,24.1,1010.9,10,1903.5471689589908
3001.2239146611296,26.8,13.6,45.5,2.3,22.3,1015.6,8,1903.5471689589908
2973.320950047368,26.9,12.7,45.0,0.0,18.4,1014.2,10,1886.309542641498
2974.376831520742,28.2,9.8,32.8,0.0,16.6,1012.1,8,1886.7292878171663
3002.408762104517,25.9,13.7,47.9,0.5,22.3,1014.1,6,1894.4169282460964
2972.362381536415,22.3,15.9,68.1,10.1,25.9,1015.2,6,1872.1986513333084
3000.3830588203346,23.4,13.4,57.6,0.0,18.4,1015.8,10,1910.4655775597848
3000.3830588203346,25.0,9.5,42.0,0.0,16.6,1017.2,10,1910.4655775597848
2974.69095599254,26.8,8.0,32.7,0.0,18.4,1015.8,9,1898.224800750797
3002.0881967790933,27.4,7.9,31.6,0.0,18.4,1011.1,10,1876.6885797643424
3013.4526082799302,27.9,8.5,31.0,0.0,16.6,1007.5,6,1882.7632189576425
3018.217007275396,28.9,11.2,35.3,0.0,14.8,1006.6,10,1892.6938344017487
2990.0272794114253,29.8,12.4,37.0,0.0,14.8,1007.3,10,1885.0249146265012
2982.7226299085223,30.8,12.0,34.3,0.0,14.8,1006.4,10,1906.4824790489463
3025.860743599796,30.9,12.2,33.7,0.3,14.8,1007.3,9,1874.7933714064277
2983.7213768503875,29.4,12.7,39.7,0.8,18.4,1011.8,10,1902.460576671037
3000.091540543521,30.1,10.3,32.7,0.0,22.3,1014.2,10,1911.3756231470568
3000.091540543521,29.0,9.4,31.4,0.0,20.5,1012.9,10,1911.3756231470568
2980.7238999686056,28.3,12.5,38.8,1.6,20.5,1011.7,9,1888.48212248149
3029.5945291795992,27.4,12.4,41.5,0.0,22.3,1013.1,10,1885.904126686952
2999.998128405835,27.9,11.9,39.9,0.0,16.6,1014.2,10,1890.354236570796
3003.1959910475925,29.4,8.0,28.8,0.0,11.2,1010.3,10,1903.538859274694
3027.5795083089,30.6,7.4,26.1,0.0,20.5,1006.7,9,1893.8573859150067
2999.9334254930905,29.3,9.8,30.9,0.0,31.3,1011.6,10,1916.775590744494
2999.9334254930905,28.4,10.9,36.0,0.0,22.3,1013.8,10,1916.775590744494
3005.859325223711,29.3,9.1,30.9,0.0,18.4,1011.4,10,1882.038189678945
2979.6188357198653,30.4,9.1,28.8,0.0,20.5,1008.6,10,1873.2546769669125
3014.4408691781678,29.8,11.1,33.1,0.0,20.5,1009.4,10,1883.3303626073423
2990.920281025908,28.4,12.7,40.1,0.6,16.6,1010.6,9,1900.158137314888
3006.044475296306,29.1,12.4,37.5,0.3,13.0,1009.1,9,1875.4579752282416
3002.711196756028,30.2,11.2,33.5,0.0,20.5,1009.5,10,1894.83790016346
3002.6721282917656,30.0,10.8,33.5,0.0,24.1,1010.4,10,1889.554571198864
3002.633059827503,29.5,10.7,33.7,0.0,22.3,1011.3,10,1884.271242234268
2999.999005755846,29.2,9.9,32.8,0.0,22.3,1012.7,10,1901.84745886626
3000.078140433234,28.9,9.9,33.0,0.0,18.4,1012.5,10,1892.0086609523355
2998.284249384644,30.5,6.8,24.2,0.0,18.4,1011.4,10,1881.8057016368937
2996.411223658665,30.9,7.4,24.2,0.0,20.5,1010.0,10,1881.441540235376
3030.850835897512,30.8,6.2,22.8,0.0,22.3,1010.7,10,1887.39318728016
3004.505563352708,29.8,9.7,30.5,0.0,22.3,1011.7,10,1883.060280708732
3002.5221197163182,28.6,11.0,35.8,0.0,31.3,1012.8,10,1883.36279994362
3000.538676079929,27.2,12.1,40.4,0.0,24.1,1015.0,9,1883.665319178508
3021.5034766367817,26.9,11.8,41.5,0.0,20.5,1015.4,8,1906.1952396835256
3007.1331772542944,26.8,11.4,40.3,0.3,14.8,1013.3,8,1905.4093792443048
2980.3814624392653,27.1,13.2,44.1,0.3,11.2,1011.0,9,1877.828928965141
3008.018746280301,24.8,14.7,54.7,3.1,22.3,1014.5,9,1924.039120631132
3008.018746280301,22.9,15.4,64.3,5.2,20.5,1016.8,6,1924.039120631132
2993.350843989385,22.2,13.7,61.2,0.0,24.1,1016.2,6,1895.7967347502636
2972.488270307936,19.5,15.4,77.4,15.0,25.9,1017.4,4,1880.113668348588
3017.2666320938865,18.5,14.6,78.3,1.6,22.3,1017.3,5,1873.761519499167
3029.1855858150398,20.3,15.6,75.0,0.0,16.6,1016.3,8,1890.2205231747223
3012.6200516203044,21.6,15.3,69.5,0.6,22.3,1017.7,9,1875.7138710464708
3007.063197234308,21.4,13.6,63.5,0.6,27.7,1019.5,9,1899.8598927421624
3014.627803480619,21.6,12.8,59.7,0.0,22.3,1018.2,9,1908.2771630636532
3023.75756401002,21.5,7.1,42.2,0.0,22.3,1015.8,10,1878.6980917614635
2988.8060843718813,21.4,5.4,38.3,0.0,18.4,1015.1,10,1882.2112828786203
2995.0238429087603,22.1,1.4,28.6,0.0,14.8,1011.0,10,1882.043433277521
3030.0848313793617,23.8,1.3,24.5,0.0,13.0,1007.0,10,1889.50119933179
2986.847199901941,25.8,2.8,25.0,0.0,16.6,1003.8,10,1886.1046800143915
3002.7800730014446,27.0,5.5,28.3,0.0,16.6,1005.7,9,1891.1617722508577
3005.095824701276,27.9,7.1,27.6,0.0,14.8,1007.4,8,1891.373506375929
2993.9386525807363,26.0,9.3,37.2,0.0,22.3,1008.9,9,1890.189134919394
